,index,cluster,silhouette,name
60,362,0,0.4129277163386039,"['diabetes mellitus', 'lung disease', 'respiratory syncytial virus infectious disease']"
61,213,0,0.40480515734588646,['atrioventricular block']
62,458,0,0.39432451245149236,"['rectum cancer', 'immune system disease', 'respiratory syncytial virus infectious disease']"
63,149,0,0.38298018246082133,"['obsolete impaired renal function disease', 'respiratory syncytial virus infectious disease', 'congestive heart failure']"
64,281,0,0.3816232251118279,['brain disease']
65,293,0,0.3781618845711173,"['diabetes mellitus', 'respiratory syncytial virus infectious disease', 'respiratory system disease']"
66,271,0,0.3774669491884033,"['brain disease', 'lung disease']"
67,159,0,0.37548934518179006,"['brain disease', 'major depressive disorder', 'respiratory syncytial virus infectious disease']"
68,65,0,0.37403536923525904,"['lung disease', 'hypertension']"
69,386,0,0.36015693239129576,"['myasthenia gravis', 'hypertension']"
70,406,0,0.3560411727724274,"['diabetes mellitus', 'coronary artery disease']"
71,391,0,0.3417510260660924,"['diabetes mellitus', 'obesity', 'respiratory syncytial virus infectious disease']"
72,157,0,0.32966447846688407,"['gout', 'respiratory syncytial virus infectious disease']"
73,456,0,0.3254283902832885,"['diabetes mellitus', 'generalized anxiety disorder', 'obesity', 'respiratory syncytial virus infectious disease']"
74,311,0,0.31736693409180833,['fibromyalgia']
75,188,0,0.29904790831012223,"['Meige syndrome', 'respiratory syncytial virus infectious disease']"
76,259,0,0.29402477221398576,"['lung cancer', 'respiratory syncytial virus infectious disease']"
77,135,0,0.28410986113459746,"['lung disease', 'hypertension', 'respiratory syncytial virus infectious disease']"
78,441,0,0.2206520206817907,"['major depressive disorder', 'respiratory syncytial virus infectious disease']"
79,382,0,0.1393590608457063,"['breast cancer', 'respiratory syncytial virus infectious disease', 'bone cancer']"
80,323,0,0.09957316198220842,"['diabetes mellitus', 'obsolete impaired renal function disease', 'endometrial cancer', 'obesity', 'respiratory syncytial virus infectious disease']"
81,23,0,0.0,"['coronary artery disease', 'retinal vein occlusion']"
82,360,0,-0.0876206444860334,"['lung disease', 'respiratory syncytial virus infectious disease']"
83,5,1,0.29864625666741984,"['diabetes mellitus', 'cerebrovascular disease', 'hypertension', 'respiratory syncytial virus infectious disease', 'nicotine dependence']"
84,218,1,0.2931441499468617,"['rectum cancer', 'immune system disease']"
85,7,1,0.2927652915052709,"['diabetes mellitus', 'brain disease']"
86,408,1,0.288852715306089,['bone benign neoplasm']
87,395,1,0.2885293405867282,"['hypertension', 'respiratory syncytial virus infectious disease', 'hypothyroidism']"
88,74,1,0.28713863385084143,"['liver cirrhosis', 'colon cancer', 'respiratory syncytial virus infectious disease']"
89,438,1,0.28683968680432576,"['diabetes mellitus', 'thyroid gland cancer', 'respiratory syncytial virus infectious disease']"
90,140,1,0.2850486367197283,"['diabetes mellitus', 'obesity', 'respiratory syncytial virus infectious disease', 'hyperthyroidism']"
91,241,1,0.2820014527250947,"['schizophrenia', 'respiratory syncytial virus infectious disease']"
92,181,1,0.2812008027398764,"['diabetes mellitus', 'fatty liver disease', 'liver disease', 'respiratory syncytial virus infectious disease']"
93,337,1,0.2810848562432102,['lupus erythematosus']
94,51,1,0.2800452660758303,"['diabetes mellitus', 'acute myocardial infarction', 'respiratory syncytial virus infectious disease']"
95,183,1,0.278118027619231,['respiratory syncytial virus infectious disease']
96,123,1,0.272924222895372,"['obsolete impaired renal function disease', 'obesity', 'respiratory syncytial virus infectious disease']"
97,334,1,0.27123571734875024,"['chronic obstructive pulmonary disease', 'nicotine dependence']"
98,416,1,0.25876933620491316,"['diabetes mellitus', 'breast cancer', 'hypertension', 'respiratory syncytial virus infectious disease']"
99,369,1,0.25707831532273906,"['diabetes mellitus', 'human immunodeficiency virus infectious disease', 'respiratory syncytial virus infectious disease']"
100,79,1,0.2534195263561472,"['diabetes mellitus', 'major depressive disorder', 'hypertension']"
101,346,1,0.25164687421168397,"['liver cirrhosis', 'esophageal varix']"
102,378,1,0.25036543879415424,"['diabetes mellitus', ""Crohn's disease"", 'respiratory syncytial virus infectious disease', 'nicotine dependence']"
103,56,1,0.2495263857772575,"['diabetes mellitus', 'lipid metabolism disorder', 'respiratory syncytial virus infectious disease']"
104,448,1,0.2495041491988108,"['lung disease', 'rheumatoid arthritis', 'respiratory syncytial virus infectious disease']"
105,273,1,0.24864458982527715,"['diabetes mellitus', 'hepatitis C', 'liver cirrhosis', 'transthyretin amyloidosis', 'respiratory syncytial virus infectious disease']"
106,338,1,0.24392467578910176,"['dementia', 'respiratory syncytial virus infectious disease']"
107,73,1,0.24035033884569454,"['generalized anxiety disorder', 'respiratory syncytial virus infectious disease']"
108,285,1,0.23971512029386,"['diabetes mellitus', 'cerebrovascular disease', 'respiratory syncytial virus infectious disease']"
109,433,1,0.23828165776430013,['prostate cancer']
110,6,1,0.23262250128973136,"['Down syndrome', 'obesity']"
111,41,1,0.22487414780891013,[]
112,434,1,0.22031804121541632,"['diabetes mellitus', 'breast cancer', 'immune system disease', 'respiratory syncytial virus infectious disease']"
113,292,1,0.21796917990090983,['prostatic adenoma']
114,376,1,0.2168965059246991,"['diabetes mellitus', 'respiratory syncytial virus infectious disease', 'deficiency anemia', 'hypothyroidism']"
115,127,1,0.2096857467999449,"['diabetes mellitus', 'obsolete impaired renal function disease', 'systemic lupus erythematosus', 'respiratory syncytial virus infectious disease']"
116,234,1,0.20295380646971742,"['diabetes mellitus', 'major depressive disorder', 'respiratory syncytial virus infectious disease']"
117,114,1,0.19921123705169871,"['chronic obstructive pulmonary disease', 'hypertension', 'respiratory syncytial virus infectious disease', 'nicotine dependence']"
118,277,1,0.19548545440729562,"[""Alzheimer's disease""]"
119,177,1,0.19462948042596487,"['systemic lupus erythematosus', 'immune system disease']"
120,370,1,0.19221817772428937,['bacterial pneumonia']
121,32,1,0.1918102481647023,"['diabetes mellitus', 'prostate cancer', 'respiratory syncytial virus infectious disease']"
122,390,1,0.19004952314208798,"['epilepsy', 'respiratory syncytial virus infectious disease']"
123,26,1,0.1834786084525659,"['alcohol use disorder', 'respiratory syncytial virus infectious disease', 'nicotine dependence']"
124,272,1,0.18233841096484224,"['obsolete impaired renal function disease', 'urinary bladder cancer', 'generalized anxiety disorder', 'herpes zoster', 'respiratory syncytial virus infectious disease']"
125,146,1,0.18145295894384605,['amyloidosis']
126,169,1,0.17943971885199525,"['myeloproliferative neoplasm', 'obsolete impaired renal function disease', 'gout', 'respiratory syncytial virus infectious disease']"
127,302,1,0.17841298676317516,"['diabetes mellitus', 'cancer']"
128,58,1,0.17179648829845223,"['lipid metabolism disorder', 'hypertension', 'respiratory syncytial virus infectious disease']"
129,341,1,0.16992150860282804,"['chronic obstructive pulmonary disease', 'respiratory syncytial virus infectious disease']"
130,419,1,0.16855959134962806,"['diabetes mellitus', 'obesity', 'respiratory syncytial virus infectious disease', 'hypothyroidism']"
131,261,1,0.16607164883986167,"['diabetes mellitus', 'brain disease', 'uterine cancer', 'respiratory syncytial virus infectious disease']"
132,158,1,0.1639531952427563,"['diabetes mellitus', 'intestinal cancer', 'respiratory syncytial virus infectious disease']"
133,142,1,0.16172475052086363,"['diabetes mellitus', 'chronic obstructive pulmonary disease', 'respiratory syncytial virus infectious disease', 'congestive heart failure']"
134,415,1,0.15947790212423976,"['obesity', 'asthma']"
135,163,1,0.15924116373273953,"['diabetes mellitus', 'obsolete impaired renal function disease', 'hypertension', 'immune system disease', 'respiratory syncytial virus infectious disease']"
136,70,1,0.1591202374066711,['deficiency anemia']
137,33,1,0.15724018200826348,['intestinal cancer']
138,282,1,0.1569132121153655,"['brain disease', 'dementia', 'cysticercosis']"
139,436,1,0.1562359419648937,['alcohol use disorder']
140,148,1,0.15622854829002125,"['diabetes mellitus', 'lung disease']"
141,275,1,0.15360029048242485,['asthma']
142,463,1,0.15341666055537892,"['osteoarthritis', 'respiratory syncytial virus infectious disease', 'nicotine dependence']"
143,312,1,0.151863005941667,"['diabetes mellitus', 'brain disease', 'respiratory syncytial virus infectious disease', 'hypothyroidism']"
144,454,1,0.15134003470076435,"['diabetes mellitus', 'diabetic neuropathy', 'respiratory syncytial virus infectious disease']"
145,461,1,0.15005356930182726,"['bladder benign neoplasm', 'respiratory syncytial virus infectious disease']"
146,344,1,0.14926085416024285,"['diabetes mellitus', 'respiratory syncytial virus infectious disease', 'nicotine dependence']"
147,186,1,0.1479462270033341,['major depressive disorder']
148,298,1,0.14746375243010854,"['diabetes mellitus', 'umbilical hernia', 'respiratory syncytial virus infectious disease']"
149,237,1,0.14552896824068712,"['diabetes mellitus', 'lung disease', 'obesity', 'respiratory syncytial virus infectious disease', 'nicotine dependence']"
150,80,1,0.14434188961107647,['obsolete impaired renal function disease']
151,266,1,0.142420754137884,"['alcohol use disorder', 'respiratory syncytial virus infectious disease']"
152,75,1,0.1388025740216643,"['diabetes mellitus', 'lung disease', 'respiratory syncytial virus infectious disease', 'asthma']"
153,46,1,0.13855087516076092,"['hypertension', 'immune system disease', 'respiratory syncytial virus infectious disease']"
154,185,1,0.13795299903734598,['hypothyroidism']
155,104,1,0.13769175950472376,"['hypertension', 'respiratory syncytial virus infectious disease', 'asthma']"
156,52,1,0.137673244063448,"['diabetes mellitus', 'bipolar disorder']"
157,81,1,0.13513657435999232,"[""Parkinson's disease"", 'congestive heart failure']"
158,303,1,0.13436182959438514,"['chronic obstructive pulmonary disease', 'obesity']"
159,21,1,0.13431884655495965,"['obesity', 'hypothyroidism']"
160,190,1,0.13417642396576399,"['rheumatoid arthritis', 'obesity', 'respiratory syncytial virus infectious disease']"
161,268,1,0.133624780641232,"['major depressive disorder', 'immune system disease', 'obesity', 'respiratory syncytial virus infectious disease']"
162,152,1,0.13098210014403994,"['diabetes mellitus', 'acute myocardial infarction', 'hypertension', 'respiratory syncytial virus infectious disease']"
163,77,1,0.12594547492375371,"['diabetes mellitus', 'generalized anxiety disorder', 'respiratory syncytial virus infectious disease']"
164,25,1,0.12587985310038516,"['diabetes mellitus', 'respiratory syncytial virus infectious disease', 'benign neoplasm']"
165,328,1,0.12561100396141905,"['obsolete impaired renal function disease', 'hypertension', 'respiratory syncytial virus infectious disease']"
